TEST_PARAM.comment:,LP785060

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.173783
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.15
TEST_PARAM.max_discharge_current:,0.15

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/27/21 10:54:40
TEST_PARAM.discharge_stop_time:,11/28/21 07:44:35

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,80,23698.387,3.805281,3.768896,0.2425667
BATT_MODEL_RAW:,81,23998.366,3.801363,3.76499,0.2424867
BATT_MODEL_RAW:,82,24298.356,3.797443,3.761087,0.2423733
BATT_MODEL_RAW:,83,24598.331,3.793533,3.757164,0.24246
BATT_MODEL_RAW:,84,24898.308,3.789562,3.753216,0.2423067
BATT_MODEL_RAW:,85,25198.28,3.785629,3.749279,0.2423333
BATT_MODEL_RAW:,86,25498.257,3.781702,3.745342,0.2424
BATT_MODEL_RAW:,87,25798.234,3.777729,3.74136,0.24246
BATT_MODEL_RAW:,88,26098.211,3.773718,3.737337,0.24254
BATT_MODEL_RAW:,89,26398.185,3.769751,3.733358,0.24262
BATT_MODEL_RAW:,90,26698.161,3.765745,3.729353,0.2426133
BATT_MODEL_RAW:,91,26998.14,3.761732,3.725323,0.2427267
BATT_MODEL_RAW:,92,27298.128,3.757717,3.715771,0.27964
BATT_MODEL_RAW:,93,27598.109,3.753716,3.711876,0.2789333
BATT_MODEL_RAW:,94,27898.1,3.749735,3.707949,0.2785733
BATT_MODEL_RAW:,95,28198.075,3.74576,3.703951,0.2787267
BATT_MODEL_RAW:,96,28498.054,3.741751,3.69993,0.2788067
BATT_MODEL_RAW:,97,28798.042,3.737816,3.695959,0.2790467
BATT_MODEL_RAW:,98,29098.015,3.733936,3.692074,0.27908
BATT_MODEL_RAW:,99,29397.997,3.73008,3.68821,0.2791333
BATT_MODEL_RAW:,100,29697.984,3.726303,3.684418,0.2792333
BATT_MODEL_RAW:,101,29997.962,3.722593,3.679432,0.28774
BATT_MODEL_RAW:,102,30297.944,3.718973,3.674843,0.2942
BATT_MODEL_RAW:,103,30597.932,3.715412,3.671637,0.2918333
BATT_MODEL_RAW:,104,30897.91,3.712,3.668291,0.2913933
BATT_MODEL_RAW:,105,31197.882,3.708683,3.664997,0.29124
BATT_MODEL_RAW:,106,31497.859,3.705475,3.661741,0.29156
BATT_MODEL_RAW:,107,31797.834,3.702372,3.654299,0.3204867
BATT_MODEL_RAW:,108,32097.81,3.699341,3.651365,0.31984
BATT_MODEL_RAW:,109,32397.786,3.696436,3.648567,0.3191267
BATT_MODEL_RAW:,110,32697.762,3.69355,3.645683,0.3191133
BATT_MODEL_RAW:,111,32997.735,3.690763,3.6429,0.3190867
BATT_MODEL_RAW:,112,33297.717,3.687996,3.640102,0.3192933
BATT_MODEL_RAW:,113,33597.688,3.685349,3.588114,0.6482333
BATT_MODEL_RAW:,114,33897.666,3.682791,3.600317,0.5498267
BATT_MODEL_RAW:,115,34197.637,3.680275,3.604868,0.5027133
BATT_MODEL_RAW:,116,34497.613,3.677843,3.605915,0.47952
BATT_MODEL_RAW:,117,34797.587,3.675468,3.605791,0.4645133
BATT_MODEL_RAW:,118,35097.564,3.673178,3.6042,0.4598533
BATT_MODEL_RAW:,119,35397.542,3.670946,3.602617,0.4555267
BATT_MODEL_RAW:,120,35697.514,3.668751,3.60055,0.4546733
BATT_MODEL_RAW:,121,35997.494,3.666639,3.59845,0.4545933
BATT_MODEL_RAW:,122,36297.465,3.664557,3.596247,0.4554
BATT_MODEL_RAW:,123,36597.445,3.662529,3.594112,0.4561133
BATT_MODEL_RAW:,124,36897.421,3.660564,3.592123,0.4562733
BATT_MODEL_RAW:,125,37197.396,3.65864,3.590187,0.4563533
BATT_MODEL_RAW:,126,37497.373,3.656761,3.588404,0.4557133
BATT_MODEL_RAW:,127,37797.354,3.654921,3.586678,0.4549533
