TEST_PARAM.comment:,6xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,9.7292690277
TEST_PARAM.vcutoff:,4.8

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,11/27/21 22:41:36
TEST_PARAM.discharge_stop_time:,11/29/21 01:01:41

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,1,0.03483142,9.6364574432,9.2508144379,3.8564300537
BATT_MODEL_RAW:,2,100.03886596,9.571685791,9.4521064758,1.1957931519
BATT_MODEL_RAW:,3,200.04116126,9.5244312286,9.4165630341,1.0786819458
BATT_MODEL_RAW:,4,300.04503038,9.4847640991,9.3825206757,1.0224342346
BATT_MODEL_RAW:,5,400.0482432,9.4492549896,9.3505382538,0.9871673584
BATT_MODEL_RAW:,6,500.05066374,9.41664505,9.3204441071,0.96200942993
BATT_MODEL_RAW:,7,600.05401254,9.3862285614,9.2919616699,0.94266891479
BATT_MODEL_RAW:,8,700.05625928,9.3575878143,9.2648029327,0.92784881592
BATT_MODEL_RAW:,9,800.05954706,9.3304309845,9.238861084,0.91569900513
BATT_MODEL_RAW:,10,900.06126768,9.3045806885,9.2140140533,0.90566635132
BATT_MODEL_RAW:,11,1000.063413,9.2798881531,9.1901531219,0.89735031128
BATT_MODEL_RAW:,12,1100.0679787,9.2562332153,9.167181015,0.89052200317
BATT_MODEL_RAW:,13,1200.0702799,9.2335109711,9.1450557709,0.88455200195
BATT_MODEL_RAW:,14,1300.0721146,9.2116851807,9.1236972809,0.8798789978
BATT_MODEL_RAW:,15,1400.0753883,9.1906795502,9.1031093597,0.8757019043
BATT_MODEL_RAW:,16,1500.0760412,9.1704235077,9.0832862854,0.8713722229
BATT_MODEL_RAW:,17,1600.0782217,9.1509399414,9.0640907288,0.86849212646
BATT_MODEL_RAW:,18,1700.0807791,9.1320991516,9.0455112457,0.86587905884
BATT_MODEL_RAW:,19,1800.0838556,9.1139183044,9.0275535583,0.86364746094
BATT_MODEL_RAW:,20,1900.0862047,9.0963573456,9.0101928711,0.86164474487
BATT_MODEL_RAW:,21,2000.088898,9.0793704987,8.9933662415,0.86004257202
