TEST_PARAM.comment:,9v-Energizer-Max-522-6LF22

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,9.651134
TEST_PARAM.vcutoff:,6.0

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100.0

TEST_PARAM.discharge_start_time:,11/28/21 09:37:48
TEST_PARAM.discharge_stop_time:,11/28/21 12:22:45

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,81,7997.674,6.780487,6.332287,4.482
BATT_MODEL_RAW:,82,8097.65,6.764011,6.315546,4.48465
BATT_MODEL_RAW:,83,8197.618,6.747385,6.298712,4.48673
BATT_MODEL_RAW:,84,8297.592,6.730742,6.282093,4.48649
BATT_MODEL_RAW:,85,8397.56,6.713516,6.264822,4.48694
BATT_MODEL_RAW:,86,8497.527,6.696692,6.248068,4.48624
BATT_MODEL_RAW:,87,8597.502,6.679159,6.230665,4.48494
BATT_MODEL_RAW:,88,8697.477,6.661953,6.213455,4.48498
BATT_MODEL_RAW:,89,8797.451,6.643789,6.195286,4.48503
BATT_MODEL_RAW:,90,8897.423,6.625565,6.177292,4.48273
BATT_MODEL_RAW:,91,8997.398,6.608475,6.159473,4.49002
BATT_MODEL_RAW:,92,9097.371,6.589397,6.141623,4.47774
BATT_MODEL_RAW:,93,9197.339,6.571466,6.123985,4.47481
BATT_MODEL_RAW:,94,9297.314,6.553072,6.105728,4.47344
BATT_MODEL_RAW:,95,9397.286,6.53471,6.087936,4.46774
BATT_MODEL_RAW:,96,9497.254,6.515656,6.069008,4.46648
BATT_MODEL_RAW:,97,9597.221,6.496157,6.049719,4.46438
BATT_MODEL_RAW:,98,9697.194,6.476793,6.030413,4.4638
BATT_MODEL_RAW:,99,9797.161,6.455996,6.00975,4.46246
BATT_MODEL_RAW:,100,9897.133,6.434965,5.988617,4.46348
BATT_MODEL_RAW.capacity:,0.2749204

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,9897.133,6.434965,5.988617,4.46348
BATT_MODEL:,2,9797.161,6.455996,6.00975,4.46246
BATT_MODEL:,3,9697.194,6.476793,6.030413,4.4638
BATT_MODEL:,4,9597.221,6.496157,6.049719,4.46438
BATT_MODEL:,5,9497.254,6.515656,6.069008,4.46648
BATT_MODEL:,6,9397.286,6.53471,6.087936,4.46774
BATT_MODEL:,7,9297.314,6.553072,6.105728,4.47344
BATT_MODEL:,8,9197.339,6.571466,6.123985,4.47481
BATT_MODEL:,9,9097.371,6.589397,6.141623,4.47774
BATT_MODEL:,10,8997.398,6.608475,6.159473,4.49002
BATT_MODEL:,11,8897.423,6.625565,6.177292,4.48273
BATT_MODEL:,12,8797.451,6.643789,6.195286,4.48503
BATT_MODEL:,13,8697.477,6.661953,6.213455,4.48498
BATT_MODEL:,14,8597.502,6.679159,6.230665,4.48494
BATT_MODEL:,15,8497.527,6.696692,6.248068,4.48624
BATT_MODEL:,16,8397.56,6.713516,6.264822,4.48694
BATT_MODEL:,17,8297.592,6.730742,6.282093,4.48649
BATT_MODEL:,18,8197.618,6.747385,6.298712,4.48673
BATT_MODEL:,19,8097.65,6.764011,6.315546,4.48465
BATT_MODEL:,20,7997.674,6.780487,6.332287,4.482
BATT_MODEL:,21,7897.698,6.797592,6.348675,4.48917
BATT_MODEL:,22,7797.728,6.812445,6.364811,4.47634
BATT_MODEL:,23,7697.757,6.828711,6.381351,4.4736
BATT_MODEL:,24,7597.781,6.844639,6.397894,4.46745
BATT_MODEL:,25,7497.811,6.85993,6.413565,4.46365
BATT_MODEL:,26,7397.842,6.875334,6.429562,4.45772
BATT_MODEL:,27,7297.875,6.891361,6.44528,4.46081
BATT_MODEL:,28,7197.902,6.904705,6.459953,4.44752
BATT_MODEL:,29,7097.928,6.919168,6.474983,4.44185
BATT_MODEL:,30,6997.96,6.933584,6.489931,4.43653
BATT_MODEL:,31,6897.99,6.948231,6.505363,4.42868
BATT_MODEL:,32,6798.021,6.963408,6.521172,4.42236
BATT_MODEL:,33,6698.047,6.978893,6.537443,4.4145
BATT_MODEL:,34,6598.075,6.994032,6.553366,4.40666
BATT_MODEL:,35,6498.107,7.009024,6.569017,4.40007
BATT_MODEL:,36,6398.132,7.024126,6.584887,4.39239
BATT_MODEL:,37,6298.158,7.039392,6.6008,4.38592
BATT_MODEL:,38,6198.192,7.055178,6.61639,4.38788
BATT_MODEL:,39,6098.218,7.070606,6.632608,4.37998
BATT_MODEL:,40,5998.246,7.084938,6.648539,4.36399
BATT_MODEL:,41,5898.279,7.100082,6.664391,4.35691
BATT_MODEL:,42,5798.304,7.115402,6.680273,4.35129
BATT_MODEL:,43,5698.335,7.130625,6.696119,4.34506
