TEST_PARAM.comment:,3xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,4.8360180855
TEST_PARAM.vcutoff:,2.42

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,11/20/21 10:40:55
TEST_PARAM.discharge_stop_time:,11/21/21 13:12:39

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,1,0.03482574,4.7953681946,4.5085353851,2.8683280945
BATT_MODEL_RAW:,2,100.03797926,4.7635307312,4.6067409515,1.5678977966
BATT_MODEL_RAW:,3,200.04100762,4.7408981323,4.5889778137,1.519203186
BATT_MODEL_RAW:,4,300.04511828,4.7220077515,4.572347641,1.4966011047
BATT_MODEL_RAW:,5,400.04977318,4.7051048279,4.5567932129,1.4831161499
BATT_MODEL_RAW:,6,500.05801122,4.6895103455,4.542257309,1.472530365
BATT_MODEL_RAW:,7,600.0638054,4.6749229431,4.5284233093,1.4649963379
BATT_MODEL_RAW:,8,700.06820156,4.6611442566,4.5152549744,1.4588928223
BATT_MODEL_RAW:,9,800.07278064,4.6480312347,4.5026168823,1.4541435242
BATT_MODEL_RAW:,10,900.07852468,4.6355457306,4.4904994965,1.4504623413
BATT_MODEL_RAW:,11,1000.0843382,4.6235771179,4.4788742065,1.4470291138
BATT_MODEL_RAW:,12,1100.0906612,4.6120910645,4.4676265717,1.444644928
BATT_MODEL_RAW:,13,1200.0941725,4.6010684967,4.4568195343,1.442489624
BATT_MODEL_RAW:,14,1300.1002607,4.5904521942,4.4463653564,1.4408683777
BATT_MODEL_RAW:,15,1400.1039732,4.5802536011,4.4363059998,1.4394760132
BATT_MODEL_RAW:,16,1500.1110419,4.5704174042,4.4265346527,1.4388275146
BATT_MODEL_RAW:,17,1600.1146789,4.5609397888,4.4171047211,1.4383506775
BATT_MODEL_RAW:,18,1700.1196339,4.5517978668,4.4080429077,1.4375495911
BATT_MODEL_RAW:,19,1800.125541,4.54296875,4.3993034363,1.4366531372
BATT_MODEL_RAW:,20,1900.1309468,4.5344524384,4.3908195496,1.4363288879
BATT_MODEL_RAW:,21,2000.1400777,4.526222229,4.3826160431,1.4360618591
BATT_MODEL_RAW:,22,2100.1443128,4.5182590485,4.3746833801,1.4357566833
BATT_MODEL_RAW:,23,2200.1474953,4.5105457306,4.3669090271,1.4363670349
BATT_MODEL_RAW:,24,2300.1553773,4.5030879974,4.3595027924,1.4358520508
BATT_MODEL_RAW:,25,2400.1600433,4.4958400726,4.3522491455,1.4359092712
BATT_MODEL_RAW:,26,2500.1630273,4.4888401031,4.3451862335,1.4365386963
BATT_MODEL_RAW:,27,2600.1690072,4.4820098877,4.3383769989,1.4363288879
BATT_MODEL_RAW:,28,2700.1758108,4.4753990173,4.3316993713,1.43699646
BATT_MODEL_RAW:,29,2800.1813175,4.4689693451,4.3252296448,1.4373970032
BATT_MODEL_RAW:,30,2900.185003,4.462720871,4.3189811707,1.4373970032
BATT_MODEL_RAW:,31,3000.1928675,4.4566116333,4.3128299713,1.4378166199
BATT_MODEL_RAW:,32,3100.1973315,4.4506759644,4.3068771362,1.4379882813
BATT_MODEL_RAW:,33,3200.206274,4.4448871613,4.3010253906,1.4386177063
BATT_MODEL_RAW:,34,3300.2133214,4.4392471313,4.2954101563,1.438369751
BATT_MODEL_RAW:,35,3400.2179942,4.4337387085,4.2898788452,1.4385986328
BATT_MODEL_RAW:,36,3500.2235607,4.4283733368,4.2844810486,1.4389228821
BATT_MODEL_RAW:,37,3600.2288191,4.4231433868,4.2791690826,1.439743042
BATT_MODEL_RAW:,38,3700.237232,4.4180488586,4.2740192413,1.4402961731
BATT_MODEL_RAW:,39,3800.2385501,4.4130401611,4.2689590454,1.4408111572
BATT_MODEL_RAW:,40,3900.2417748,4.4081764221,4.2640590668,1.4411735535
BATT_MODEL_RAW:,41,4000.251772,4.4034137726,4.2592277527,1.441860199
BATT_MODEL_RAW:,42,4100.2544294,4.3987770081,4.2545413971,1.4423561096
BATT_MODEL_RAW:,43,4200.2623135,4.394235611,4.2499637604,1.4427185059
BATT_MODEL_RAW:,44,4300.2712059,4.3898124695,4.2455463409,1.4426612854
BATT_MODEL_RAW:,45,4400.2715892,4.3854923248,4.2410888672,1.4440345764
BATT_MODEL_RAW:,46,4500.2813278,4.3812656403,4.2368564606,1.4440917969
BATT_MODEL_RAW:,47,4600.2830929,4.3771476746,4.2326412201,1.4450645447
BATT_MODEL_RAW:,48,4700.2924943,4.3731079102,4.2285861969,1.4452171326
BATT_MODEL_RAW:,49,4800.2928843,4.3691749573,4.2246074677,1.4456748962
BATT_MODEL_RAW:,50,4900.3007388,4.3653335571,4.2207546234,1.4457893372
BATT_MODEL_RAW:,51,5000.3108143,4.361574173,4.2169399261,1.4463424683
BATT_MODEL_RAW:,52,5100.3137703,4.3578891754,4.2131786346,1.4471054077
BATT_MODEL_RAW:,53,5200.3215383,4.3543071747,4.2095336914,1.4477348328
BATT_MODEL_RAW:,54,5300.328431,4.3507804871,4.2059860229,1.4479446411
BATT_MODEL_RAW:,55,5400.3326505,4.3473644257,4.2025089264,1.4485549927
BATT_MODEL_RAW:,56,5500.3341131,4.3440074921,4.1991004944,1.4490699768
BATT_MODEL_RAW:,57,5600.3366938,4.3407325745,4.1957569122,1.4497566223
BATT_MODEL_RAW:,58,5700.337289,4.3375282288,4.1925067902,1.450214386
BATT_MODEL_RAW:,59,5800.3390574,4.3343715668,4.1892910004,1.4508056641
BATT_MODEL_RAW:,60,5900.3411401,4.3312931061,4.1861743927,1.4511871338
BATT_MODEL_RAW:,61,6000.3441082,4.3282718658,4.1830825806,1.4518928528
BATT_MODEL_RAW:,62,6100.3469123,4.3253250122,4.1800956726,1.452293396
BATT_MODEL_RAW:,63,6200.3480842,4.3224411011,4.1771469116,1.4529418945
BATT_MODEL_RAW:,64,6300.3580211,4.3195858002,4.1743125916,1.4527320862
BATT_MODEL_RAW:,65,6400.366986,4.3167762756,4.171459198,1.4531707764
BATT_MODEL_RAW:,66,6500.3678638,4.3140258789,4.1686859131,1.4533996582
