TEST_PARAM.comment:,LP503562-100mA

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.164126
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/30/21 13:50:20
TEST_PARAM.discharge_stop_time:,12/01/21 02:30:17

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,81,23998.244,3.661762,3.63592,0.25842
BATT_MODEL_RAW:,82,24298.22,3.657164,3.631115,0.26049
BATT_MODEL_RAW:,83,24598.194,3.652824,3.626734,0.2609
BATT_MODEL_RAW:,84,24898.171,3.648582,3.622454,0.26128
BATT_MODEL_RAW:,85,25198.144,3.644472,3.618378,0.26094
BATT_MODEL_RAW:,86,25498.123,3.640566,3.614433,0.26133
BATT_MODEL_RAW:,87,25798.094,3.63681,3.610657,0.26153
BATT_MODEL_RAW:,88,26098.074,3.633196,3.607014,0.26182
BATT_MODEL_RAW:,89,26398.054,3.629686,3.603483,0.26203
BATT_MODEL_RAW:,90,26698.034,3.626328,3.6001,0.26228
BATT_MODEL_RAW:,91,26998.01,3.623049,3.596794,0.26255
BATT_MODEL_RAW:,92,27297.987,3.619825,3.593529,0.26296
BATT_MODEL_RAW:,93,27597.963,3.616701,3.59037,0.26331
BATT_MODEL_RAW:,94,27897.944,3.613617,3.587234,0.26383
BATT_MODEL_RAW:,95,28197.914,3.610609,3.584196,0.26413
BATT_MODEL_RAW:,96,28497.891,3.607687,3.581209,0.26478
BATT_MODEL_RAW:,97,28797.863,3.604771,3.57827,0.26501
BATT_MODEL_RAW:,98,29097.84,3.601898,3.57535,0.26548
BATT_MODEL_RAW:,99,29397.813,3.599079,3.572487,0.26592
BATT_MODEL_RAW:,100,29697.791,3.596273,3.569637,0.26636
BATT_MODEL_RAW:,101,29997.765,3.593491,3.566811,0.2668
BATT_MODEL_RAW:,102,30297.743,3.590704,3.563995,0.26709
BATT_MODEL_RAW:,103,30597.72,3.587927,3.561163,0.26764
BATT_MODEL_RAW:,104,30897.694,3.585144,3.55835,0.26794
BATT_MODEL_RAW:,105,31197.671,3.582338,3.55551,0.26828
BATT_MODEL_RAW:,106,31497.649,3.57954,3.552677,0.26863
BATT_MODEL_RAW:,107,31797.623,3.576717,3.54981,0.26907
BATT_MODEL_RAW:,108,32097.603,3.573862,3.546909,0.26953
BATT_MODEL_RAW:,109,32397.583,3.57095,3.543972,0.26978
BATT_MODEL_RAW:,110,32697.554,3.567997,3.540979,0.27018
BATT_MODEL_RAW:,111,32997.532,3.564985,3.537926,0.27059
BATT_MODEL_RAW:,112,33297.511,3.561903,3.534809,0.27094
BATT_MODEL_RAW:,113,33597.482,3.558741,3.531616,0.27125
BATT_MODEL_RAW:,114,33897.463,3.555548,3.528332,0.27216
BATT_MODEL_RAW:,115,34197.436,3.552176,3.524975,0.27201
BATT_MODEL_RAW:,116,34497.413,3.548769,3.521538,0.27231
BATT_MODEL_RAW:,117,34797.389,3.545273,3.517963,0.2731
BATT_MODEL_RAW:,118,35097.368,3.541607,3.514305,0.27302
BATT_MODEL_RAW:,119,35397.348,3.537848,3.510506,0.27342
BATT_MODEL_RAW:,120,35697.328,3.533976,3.506609,0.27367
BATT_MODEL_RAW:,121,35997.309,3.529964,3.502542,0.27422
BATT_MODEL_RAW:,122,36297.303,3.525782,3.498339,0.27443
BATT_MODEL_RAW:,123,36597.275,3.521448,3.493973,0.27475
BATT_MODEL_RAW:,124,36897.27,3.516928,3.489428,0.275
BATT_MODEL_RAW:,125,37197.244,3.512239,3.484697,0.27542
BATT_MODEL_RAW:,126,37497.225,3.507355,3.479765,0.2759
BATT_MODEL_RAW:,127,37797.202,3.502298,3.474672,0.27626
BATT_MODEL_RAW:,128,38097.173,3.497105,3.469442,0.27663
BATT_MODEL_RAW:,129,38397.153,3.49181,3.464109,0.27701
BATT_MODEL_RAW:,130,38697.131,3.486404,3.458673,0.27731
BATT_MODEL_RAW:,131,38997.104,3.480921,3.453154,0.27767
BATT_MODEL_RAW:,132,39297.08,3.475374,3.447563,0.27811
BATT_MODEL_RAW:,133,39597.061,3.469784,3.44195,0.27834
BATT_MODEL_RAW:,134,39897.032,3.464359,3.436485,0.27874
BATT_MODEL_RAW:,135,40197.014,3.459145,3.431225,0.2792
BATT_MODEL_RAW:,136,40496.989,3.454197,3.426239,0.27958
BATT_MODEL_RAW:,137,40796.979,3.449419,3.421383,0.28036
BATT_MODEL_RAW:,138,41096.957,3.444546,3.41651,0.28036
BATT_MODEL_RAW:,139,41396.933,3.439466,3.41139,0.28076
BATT_MODEL_RAW:,140,41696.908,3.433973,3.405859,0.28114
BATT_MODEL_RAW:,141,41996.887,3.42798,3.399775,0.28205
BATT_MODEL_RAW:,142,42296.864,3.421112,3.392912,0.282
BATT_MODEL_RAW:,143,42596.835,3.413219,3.384981,0.28238
BATT_MODEL_RAW:,144,42896.812,3.40386,3.37557,0.2829
BATT_MODEL_RAW:,145,43196.788,3.39242,3.364077,0.28343
BATT_MODEL_RAW:,146,43496.772,3.377922,3.349518,0.28404
BATT_MODEL_RAW:,147,43796.756,3.359022,3.330568,0.28454
