TEST_PARAM.comment:,9v

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,9.644200325
TEST_PARAM.vcutoff:,6

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,11/27/21 08:37:49
TEST_PARAM.discharge_stop_time:,11/27/21 11:46:10

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,67,6600.3549193,7.1264324188,6.7095184326,4.1691398621
BATT_MODEL_RAW:,68,6700.3584747,7.1139163971,6.6964588165,4.1745758057
BATT_MODEL_RAW:,69,6800.3604108,7.1015758514,6.6835269928,4.1804885864
BATT_MODEL_RAW:,70,6900.3629013,7.0896778107,6.6710929871,4.1858482361
BATT_MODEL_RAW:,71,7000.3655212,7.077375412,6.6582145691,4.191608429
BATT_MODEL_RAW:,72,7100.3664616,7.0649909973,6.6452293396,4.1976165771
BATT_MODEL_RAW:,73,7200.3690217,7.0526638031,6.6324310303,4.2023277283
BATT_MODEL_RAW:,74,7300.370635,7.0407238007,6.6200466156,4.2067718506
BATT_MODEL_RAW:,75,7400.3730068,7.0288696289,6.608083725,4.2078590393
BATT_MODEL_RAW:,76,7500.3755746,7.016828537,6.5957450867,4.2108345032
BATT_MODEL_RAW:,77,7600.3769332,7.0049209595,6.5836925507,4.2122840881
BATT_MODEL_RAW:,78,7700.3801565,6.9925765991,6.5711612701,4.2141532898
BATT_MODEL_RAW:,79,7800.38148,6.9803333282,6.5589828491,4.2135047913
BATT_MODEL_RAW:,80,7900.3835444,6.9678764343,6.5465755463,4.2130088806
BATT_MODEL_RAW:,81,8000.3858854,6.9557228088,6.5344600677,4.2126274109
BATT_MODEL_RAW:,82,8100.3863547,6.9431858063,6.5221691132,4.2101669312
BATT_MODEL_RAW:,83,8200.3869045,6.930229187,6.5092182159,4.2101097107
BATT_MODEL_RAW:,84,8300.3969478,6.9180049896,6.4976634979,4.203414917
BATT_MODEL_RAW:,85,8400.3978727,6.9052829742,6.4852848053,4.1999816895
BATT_MODEL_RAW:,86,8500.4065462,6.891954422,6.4724597931,4.1949462891
BATT_MODEL_RAW:,87,8600.413343,6.8790225983,6.4601039886,4.1891860962
BATT_MODEL_RAW:,88,8700.4235209,6.8654270172,6.4471759796,4.182510376
BATT_MODEL_RAW:,89,8800.4322865,6.8517742157,6.4341754913,4.1759872437
BATT_MODEL_RAW:,90,8900.4407288,6.8377952576,6.4209365845,4.168586731
BATT_MODEL_RAW:,91,9000.4502378,6.8239307404,6.4077625275,4.1616821289
BATT_MODEL_RAW:,92,9100.460368,6.8102645874,6.3949832916,4.1528129578
BATT_MODEL_RAW:,93,9200.4704987,6.7959785461,6.3815460205,4.1443252563
BATT_MODEL_RAW:,94,9300.4784099,6.7822265625,6.3684501648,4.1377639771
BATT_MODEL_RAW:,95,9400.48814,6.7696418762,6.3571491241,4.1249275208
BATT_MODEL_RAW:,96,9500.4973647,6.754989624,6.3432826996,4.1170692444
BATT_MODEL_RAW:,97,9600.5054648,6.7398853302,6.328950882,4.1093444824
BATT_MODEL_RAW:,98,9700.5152038,6.7239170074,6.3134384155,4.1047859192
BATT_MODEL_RAW:,99,9800.5248645,6.7079677582,6.2983036041,4.0966415405
BATT_MODEL_RAW:,100,9900.5347034,6.6913776398,6.2819957733,4.0938186646
BATT_MODEL_RAW:,101,10000.544154,6.6744823456,6.2656116486,4.0887069702
BATT_MODEL_RAW:,102,10100.552733,6.6563949585,6.2475547791,4.0884017944
BATT_MODEL_RAW:,103,10200.562385,6.6380443573,6.2292919159,4.0875244141
BATT_MODEL_RAW:,104,10300.571033,6.6187076569,6.2101364136,4.0857124329
BATT_MODEL_RAW:,105,10400.578927,6.5988273621,6.1902179718,4.0860939026
BATT_MODEL_RAW:,106,10500.586252,6.578086853,6.1693744659,4.0871238708
BATT_MODEL_RAW:,107,10600.595436,6.5573921204,6.1485671997,4.0882492065
BATT_MODEL_RAW:,108,10700.603086,6.5363006592,6.1271362305,4.0916442871
BATT_MODEL_RAW:,109,10800.61065,6.5139694214,6.104637146,4.0933227539
BATT_MODEL_RAW:,110,10900.620331,6.4906959534,6.0809726715,4.0972328186
BATT_MODEL_RAW:,111,11000.62752,6.4664669037,6.0561065674,4.103603363
BATT_MODEL_RAW:,112,11100.635509,6.4423542023,6.0315589905,4.1079521179
BATT_MODEL_RAW:,113,11200.644533,6.4164581299,6.005241394,4.1121673584
BATT_MODEL_RAW:,114,11300.653553,6.3890171051,5.9770736694,4.1194343567
BATT_MODEL_RAW.capacity:,0.31390704314

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,11300.618707,6.3890171051,5.9770736694,4.1194343567
BATT_MODEL:,2,11200.609687,6.4164581299,6.005241394,4.1121673584
BATT_MODEL:,3,11100.600663,6.4423542023,6.0315589905,4.1079521179
BATT_MODEL:,4,11000.592674,6.4664669037,6.0561065674,4.103603363
BATT_MODEL:,5,10800.575804,6.5139694214,6.104637146,4.0933227539
BATT_MODEL:,6,10700.56824,6.5363006592,6.1271362305,4.0916442871
BATT_MODEL:,7,10600.56059,6.5573921204,6.1485671997,4.0882492065
BATT_MODEL:,8,10500.551405,6.578086853,6.1693744659,4.0871238708
BATT_MODEL:,9,10400.544081,6.5988273621,6.1902179718,4.0860939026
BATT_MODEL:,10,10300.536187,6.6187076569,6.2101364136,4.0857124329
BATT_MODEL:,11,10200.527538,6.6380443573,6.2292919159,4.0875244141
BATT_MODEL:,12,10100.517887,6.6563949585,6.2475547791,4.0884017944
BATT_MODEL:,13,9900.499857,6.6913776398,6.2819957733,4.0938186646
BATT_MODEL:,14,9800.4900181,6.7079677582,6.2983036041,4.0966415405
